Iteration,Slotting,Batching,Routing,Total Distance Walked (m),Total Time (min),Average Picker Distance (m),Average Picker Time (min),Max Picker Distance (m),Min Picker Distance (m),Average Orders per Picker,Average Lines per Order,Average Batch Size,SKU Overlap,Average Aisles Visited,Average Penetration Depth,Picks by Class (%),Average Distance to A-class SKU,Orders Variance,Lines Variance,Distance Variance
1,AffinitySlotting,RoundRobinBatching,LargestGapRouting,2183.9297020590097,142.19843782353354,436.78594041180196,28.439687564706713,505.2322753554829,340.6753807642196,25.0,4.008,25.0,34,8.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,6219.008945090453
1,AffinitySlotting,RoundRobinBatching,HybridCombinedRouting,1506.75,112.15000000000002,301.35,22.430000000000003,335.25,257.75,25.0,4.008,25.0,29,8.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,1141.05
1,AffinitySlotting,RandomBatching,SideGroupedRouting,1251.75,99.48333333333332,250.35,19.89666666666666,291.25,199.75,25.0,3.808,25.0,25,7.25,20.586206896551722,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,120.2,1676.175
1,AffinitySlotting,RandomBatching,SShapeRouting,1400.75,101.4611111111111,280.15,20.29222222222222,305.25,257.25,25.0,4.048,25.0,16,8.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,426.2,536.55
1,AffinitySlotting,RandomBatching,LargestGapRouting,2149.4569340451544,148.43237631211457,429.8913868090309,29.686475262422913,515.7707532986028,349.685028914389,25.0,3.968,25.0,33,8.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,299.2,3477.61728416244
1,AffinitySlotting,RandomBatching,HybridCombinedRouting,1361.25,107.25000000000001,272.25,21.450000000000003,305.25,213.75,25.0,4.168,25.0,36,7.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,849.2,1191.375
1,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1023.75,106.08333333333334,204.75,21.216666666666672,367.75,33.75,25.0,3.528,25.0,30,7.5,17.466666666666665,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1488.7,25748.375
1,PopularityABCSlotting,GreedyProximityBatching,SShapeRouting,1976.25,173.91666666666666,395.25,34.78333333333333,481.25,305.25,25.0,3.912,25.0,38,8.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1687.2,6604.0
1,PopularityABCSlotting,GreedyProximityBatching,LargestGapRouting,2415.1985832328783,197.33774629406392,483.03971664657564,39.46754925881279,621.5913703991672,180.61636085966327,25.0,4.12,25.0,31,8.25,19.78787878787879,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1931,32845.28204412769
1,PopularityABCSlotting,GreedyProximityBatching,HybridCombinedRouting,1207.25,108.82777777777777,241.45,21.765555555555554,451.25,71.75,25.0,3.432,25.0,30,7.0,20.285714285714285,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1809.2,31115.075
1,PopularityABCSlotting,SeedSavingsBatching,SideGroupedRouting,1126.25,122.69444444444447,225.25,24.53888888888889,453.25,47.75,25.0,3.368,25.0,32,6.75,19.666666666666668,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3452.7,36277.75
1,PopularityABCSlotting,SeedSavingsBatching,SShapeRouting,1436.25,117.25,287.25,23.45,459.25,135.75,25.0,3.368,25.0,31,8.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3648.7,21701.75
1,PopularityABCSlotting,SeedSavingsBatching,LargestGapRouting,2450.820758142877,182.46268351428617,490.1641516285754,36.49253670285724,759.6140947378287,342.16969967955424,25.0,3.384,25.0,24,8.75,20.771428571428572,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3318.3,29300.844082748383
1,PopularityABCSlotting,SeedSavingsBatching,HybridCombinedRouting,1700.25,145.45,340.05,29.09,535.25,201.75,25.0,3.376,25.0,31,8.0,19.9375,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2907.8,18529.95
1,PopularityABCSlotting,RoundRobinBatching,SideGroupedRouting,1826.25,164.91666666666666,365.25,32.983333333333334,391.25,351.25,25.0,4.008,25.0,26,9.5,19.842105263157894,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,254.0
1,PopularityABCSlotting,RoundRobinBatching,SShapeRouting,1959.25,177.5388888888889,391.85,35.507777777777775,411.75,367.75,25.0,4.008,25.0,32,8.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,245.675
1,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2642.8177014639164,201.7292822547537,528.5635402927833,40.34585645095074,575.6535596118347,465.4100735236049,25.0,4.008,25.0,38,9.25,20.08108108108108,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,1618.8043525475116
1,PopularityABCSlotting,RoundRobinBatching,HybridCombinedRouting,1628.25,116.51666666666667,325.65,23.303333333333335,349.25,283.25,25.0,4.008,25.0,9,8.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,684.8
1,PopularityABCSlotting,RandomBatching,SideGroupedRouting,1830.75,167.68333333333334,366.15,33.53666666666667,427.25,283.75,25.0,3.816,25.0,40,9.75,18.333333333333332,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,76.3,2674.55
1,PopularityABCSlotting,RandomBatching,SShapeRouting,1815.75,170.01666666666662,363.15,34.00333333333332,415.25,319.75,25.0,3.96,25.0,38,8.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,359,2374.675
1,PopularityABCSlotting,RandomBatching,LargestGapRouting,1225.843649723146,83.24096999384768,245.1687299446292,16.648193998769536,298.86235872444723,190.89488100242482,25.0,4.024,25.0,5,5.5,20.181818181818183,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,261.8,2044.0560613503103
1,PopularityABCSlotting,RandomBatching,HybridCombinedRouting,2098.75,175.30555555555557,419.75,35.06111111111112,437.25,379.75,25.0,3.904,25.0,31,9.5,20.526315789473685,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,30.8,596.75
1,RandomSlotting,GreedyProximityBatching,SideGroupedRouting,794.25,60.983333333333334,158.85,12.196666666666665,343.75,14.25,25.0,3.544,25.0,8,6.75,15.592592592592593,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1382.3,26059.175
1,RandomSlotting,GreedyProximityBatching,SShapeRouting,2113.25,208.96111111111114,422.65,41.79222222222223,481.25,371.25,25.0,3.864,25.0,36,9.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1829.8,1796.675
1,RandomSlotting,GreedyProximityBatching,LargestGapRouting,3563.344869340379,266.85210820756396,712.6689738680758,53.3704216415128,875.1674335577197,472.4018806623853,25.0,4.216,25.0,29,9.75,19.28205128205128,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2107.8,40876.155047311644
1,RandomSlotting,GreedyProximityBatching,HybridCombinedRouting,2266.25,194.0277777777778,453.25,38.80555555555556,557.25,345.25,25.0,4.376,25.0,29,9.5,20.526315789473685,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2645.8,5888.0
1,RandomSlotting,SeedSavingsBatching,SideGroupedRouting,1951.75,184.37222222222223,390.35,36.87444444444444,461.25,329.75,25.0,3.4,25.0,25,10.0,19.35,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3759.5,3794.175
1,RandomSlotting,SeedSavingsBatching,SShapeRouting,1857.25,163.2722222222222,371.45,32.654444444444444,481.25,254.25,25.0,3.384,25.0,26,9.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,5169.8,12064.575
1,RandomSlotting,SeedSavingsBatching,LargestGapRouting,2267.372991777077,154.38606648393505,453.4745983554154,30.877213296787016,693.427059713669,312.61990067080353,25.0,3.416,25.0,13,8.75,19.8,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3074.3,25307.28602936012
1,RandomSlotting,SeedSavingsBatching,HybridCombinedRouting,2105.25,159.7833333333333,421.05,31.95666666666666,541.25,272.25,25.0,3.424,25.0,11,9.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3267.8,18688.575
1,RandomSlotting,RoundRobinBatching,SideGroupedRouting,2164.25,195.4277777777778,432.85,39.08555555555556,455.25,355.25,25.0,4.008,25.0,30,10.0,20.4,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,1898.8
1,RandomSlotting,RoundRobinBatching,SShapeRouting,2296.25,226.69444444444443,459.25,45.33888888888888,481.25,437.25,25.0,4.008,25.0,33,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,242.0
1,RandomSlotting,RoundRobinBatching,LargestGapRouting,3300.580237700519,250.34622750445595,660.1160475401038,50.06924550089119,727.427059713669,538.5800082298364,25.0,4.008,25.0,31,10.0,19.25,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,5814.705633036671
1,RandomSlotting,RoundRobinBatching,HybridCombinedRouting,2460.25,229.00555555555553,492.05,45.80111111111111,523.25,443.25,25.0,4.008,25.0,32,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,1113.2
1,RandomSlotting,RandomBatching,SideGroupedRouting,2078.25,207.85000000000002,415.65,41.57000000000001,437.25,393.25,25.0,3.8,25.0,29,10.0,20.5,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,24,430.8
1,RandomSlotting,RandomBatching,SShapeRouting,2223.25,188.40555555555554,444.65,37.68111111111111,481.25,371.25,25.0,3.96,25.0,18,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,230,1796.675
1,RandomSlotting,RandomBatching,LargestGapRouting,929.4438226532243,47.654307170071654,185.88876453064486,9.53086143401433,211.77317334583736,131.44083720563975,25.0,4.08,25.0,1,4.0,18.375,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,645,1279.5662582469367
1,RandomSlotting,RandomBatching,HybridCombinedRouting,2433.25,207.0722222222222,486.65,41.41444444444444,531.25,461.75,25.0,3.768,25.0,26,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,114.2,812.675
1,RoundRobinSlotting,GreedyProximityBatching,SideGroupedRouting,1978.25,193.62777777777777,395.65,38.72555555555555,467.25,359.25,25.0,3.84,25.0,27,9.75,19.666666666666668,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,851,1758.8
1,RoundRobinSlotting,GreedyProximityBatching,SShapeRouting,2296.25,222.69444444444443,459.25,44.538888888888884,481.25,415.25,25.0,3.928,25.0,30,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1141.2,968.0
1,RoundRobinSlotting,GreedyProximityBatching,LargestGapRouting,3130.9864556872153,241.24414345971587,626.197291137443,48.24882869194318,713.5085583021672,568.3203820738871,25.0,4.184,25.0,30,9.75,20.23076923076923,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1527.8,4577.3603046617645
1,RoundRobinSlotting,GreedyProximityBatching,HybridCombinedRouting,2420.25,223.45,484.05,44.690000000000005,621.25,419.25,25.0,3.912,25.0,33,9.75,20.58974358974359,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,790.2,6833.2
1,RoundRobinSlotting,SeedSavingsBatching,SideGroupedRouting,1738.75,170.97222222222223,347.75,34.19444444444445,467.25,269.25,25.0,3.4,25.0,18,9.25,19.27027027027027,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4533,7299.75
1,RoundRobinSlotting,SeedSavingsBatching,SShapeRouting,1722.25,157.2722222222222,344.45,31.45444444444444,481.25,219.75,25.0,3.376,25.0,22,8.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4398.8,14582.95
1,RoundRobinSlotting,SeedSavingsBatching,LargestGapRouting,2653.490109002993,209.29978020006652,530.6980218005986,41.85995604001331,718.4222250864514,421.48272171932655,25.0,3.36,25.0,35,9.5,18.36842105263158,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4433,15772.728192764225
1,RoundRobinSlotting,SeedSavingsBatching,HybridCombinedRouting,1901.75,182.9277777777778,380.35,36.58555555555556,513.25,251.75,25.0,3.336,25.0,36,9.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,5370.3,15617.175
1,RoundRobinSlotting,RoundRobinBatching,SideGroupedRouting,2172.25,223.60555555555555,434.45,44.721111111111114,455.25,401.25,25.0,4.008,25.0,29,10.0,20.05,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,501.2
1,RoundRobinSlotting,RoundRobinBatching,SShapeRouting,2230.25,221.2277777777778,446.05,44.24555555555556,459.25,415.25,25.0,4.008,25.0,33,9.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,387.2
1,RoundRobinSlotting,RoundRobinBatching,LargestGapRouting,3344.307040317336,257.98460089594084,668.8614080634673,51.59692017918816,765.4335872557822,465.8147009892217,25.0,4.008,25.0,40,9.75,19.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,15236.153530049827
1,RoundRobinSlotting,RoundRobinBatching,HybridCombinedRouting,2396.25,209.91666666666663,479.25,41.98333333333333,511.25,455.25,25.0,4.008,25.0,23,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,864.0
1,RoundRobinSlotting,RandomBatching,SideGroupedRouting,2146.25,213.36111111111114,429.25,42.672222222222224,467.25,401.25,25.0,3.824,25.0,32,10.0,20.6,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,258.8,798.0
1,RoundRobinSlotting,RandomBatching,SShapeRouting,2296.25,228.69444444444443,459.25,45.73888888888889,481.25,437.25,25.0,3.68,25.0,30,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,392,484.0
1,RoundRobinSlotting,RandomBatching,LargestGapRouting,3395.7019875542383,233.46004416787198,679.1403975108476,46.69200883357439,783.4860796182254,578.3794019784435,25.0,3.768,25.0,20,10.0,20.15,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,251.2,5312.184855737041
1,RoundRobinSlotting,RandomBatching,HybridCombinedRouting,2458.25,230.96111111111114,491.65,46.19222222222223,525.25,463.25,25.0,3.888,25.0,38,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,104.2,552.8
