Iteration,Slotting,Batching,Routing,Total Distance Walked (m),Total Time (min),Average Picker Distance (m),Average Picker Time (min),Max Picker Distance (m),Min Picker Distance (m),Average Orders per Picker,Average Lines per Order,Average Batch Size,SKU Overlap,Average Aisles Visited,Average Penetration Depth,Picks by Class (%),Average Distance to A-class SKU,Orders Variance,Lines Variance,Distance Variance
3,AffinitySlotting,GreedyProximityBatching,LargestGapRouting,2070.0414940762125,139.3342554239158,414.0082988152425,27.86685108478316,583.3240921184938,250.8021215407643,25.0,3.544,25.0,27,7.75,20.032258064516128,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,970.8,14863.727922287353
4,AffinitySlotting,GreedyProximityBatching,LargestGapRouting,2048.3307910762587,137.85179535725018,409.66615821525176,27.57035907145004,529.7650722139374,300.27888856361324,25.0,4.448,25.0,34,7.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1889.2,7818.850571773261
1,AffinitySlotting,GreedyProximityBatching,HybridCombinedRouting,1479.25,114.53888888888888,295.85,22.907777777777778,337.25,173.25,25.0,3.752,25.0,29,7.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,545.2,4736.675
2,AffinitySlotting,GreedyProximityBatching,HybridCombinedRouting,1537.25,113.82777777777777,307.45,22.765555555555554,399.25,249.25,25.0,4.536,25.0,39,8.0,20.5625,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2180.3,3876.075
3,AffinitySlotting,GreedyProximityBatching,HybridCombinedRouting,1232.75,86.0611111111111,246.55,17.21222222222222,417.25,125.25,25.0,3.872,25.0,26,7.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,861.2,17256.45
4,AffinitySlotting,GreedyProximityBatching,HybridCombinedRouting,1224.75,99.55,244.95,19.91,357.25,97.75,25.0,4.424,25.0,41,6.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1293.3,8671.95
1,AffinitySlotting,SeedSavingsBatching,SideGroupedRouting,822.75,74.61666666666666,164.55,14.923333333333334,259.75,83.75,25.0,3.728,25.0,22,6.5,18.46153846153846,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,372.7,6209.2
2,AffinitySlotting,SeedSavingsBatching,SideGroupedRouting,575.75,50.12777777777777,115.15,10.025555555555554,305.25,9.75,25.0,3.824,25.0,7,4.5,15.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,831.8,17399.175
3,AffinitySlotting,SeedSavingsBatching,SideGroupedRouting,1004.25,87.31666666666666,200.85,17.46333333333333,341.75,47.75,25.0,3.824,25.0,28,7.0,20.5,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,30.3,21652.55
4,AffinitySlotting,SeedSavingsBatching,SideGroupedRouting,793.25,72.29444444444444,158.65,14.458888888888886,267.25,77.25,25.0,3.76,25.0,23,5.5,17.363636363636363,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1140.5,7276.675
1,AffinitySlotting,SeedSavingsBatching,SShapeRouting,1043.25,79.85,208.65,15.97,393.25,129.25,25.0,3.728,25.0,23,6.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,635.2,13004.675
2,AffinitySlotting,SeedSavingsBatching,SShapeRouting,1127.75,91.0611111111111,225.55,18.21222222222222,415.25,97.75,25.0,3.8,25.0,22,6.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1664,21823.575
3,AffinitySlotting,SeedSavingsBatching,SShapeRouting,1679.25,120.65,335.85,24.13,433.75,219.75,25.0,3.544,25.0,16,8.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1167.8,5874.175
4,AffinitySlotting,SeedSavingsBatching,SShapeRouting,1191.75,94.14999999999999,238.35,18.829999999999995,327.25,171.75,25.0,3.576,25.0,25,6.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2318.3,5289.675
1,AffinitySlotting,SeedSavingsBatching,LargestGapRouting,1360.6501582682126,98.90333685040471,272.1300316536425,19.780667370080945,462.5360605392175,125.88734918494336,25.0,3.552,25.0,19,6.5,19.53846153846154,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,828.7,27946.363481536424
2,AffinitySlotting,SeedSavingsBatching,LargestGapRouting,1643.7008743400993,106.86001942978,328.74017486801984,21.372003885955998,471.2793391375564,233.30333881989094,25.0,3.696,25.0,18,7.0,18.571428571428573,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1798.3,8283.389737750005
3,AffinitySlotting,SeedSavingsBatching,LargestGapRouting,1395.2065304393782,96.33792289865283,279.0413060878756,19.267584579730567,603.866068769054,23.75,25.0,3.48,25.0,20,6.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1141.5,67923.16616412593
4,AffinitySlotting,SeedSavingsBatching,LargestGapRouting,1375.463138003171,87.89918084451492,275.0926276006342,17.579836168902986,546.5950804437738,128.5829756778952,25.0,3.728,25.0,20,6.25,20.2,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1229.7,32229.327267092507
1,AffinitySlotting,SeedSavingsBatching,HybridCombinedRouting,1272.25,93.93888888888887,254.45,18.787777777777773,385.25,193.75,25.0,3.56,25.0,29,6.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,716,7482.45
2,AffinitySlotting,SeedSavingsBatching,HybridCombinedRouting,1212.25,91.27222222222223,242.45,18.25444444444445,385.25,97.75,25.0,3.856,25.0,28,7.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,474.8,18253.45
3,AffinitySlotting,SeedSavingsBatching,HybridCombinedRouting,1141.75,85.37222222222222,228.35,17.074444444444445,457.25,149.75,25.0,3.52,25.0,31,5.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1193.5,17156.175
4,AffinitySlotting,SeedSavingsBatching,HybridCombinedRouting,1069.75,84.77222222222221,213.95,16.954444444444444,485.25,49.75,25.0,3.576,25.0,38,6.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2327.3,35083.075
1,AffinitySlotting,RoundRobinBatching,SideGroupedRouting,1387.25,115.82777777777778,277.45,23.165555555555557,345.75,179.25,25.0,4.008,25.0,23,7.25,17.689655172413794,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,4952.075
2,AffinitySlotting,RoundRobinBatching,SideGroupedRouting,1512.25,131.9388888888889,302.45,26.387777777777778,339.25,241.25,25.0,4.152,25.0,38,8.75,18.82857142857143,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,106.7,1391.2
3,AffinitySlotting,RoundRobinBatching,SideGroupedRouting,1286.75,108.26111111111112,257.35,21.652222222222225,317.75,221.25,25.0,3.992,25.0,31,7.75,19.516129032258064,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,343.2,1311.05
4,AffinitySlotting,RoundRobinBatching,SideGroupedRouting,1284.25,111.20555555555555,256.85,22.241111111111113,329.25,229.25,25.0,4.064,25.0,36,8.25,16.818181818181817,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,137.3,1740.8
1,AffinitySlotting,RoundRobinBatching,SShapeRouting,1200.25,79.67222222222222,240.05,15.934444444444443,257.75,213.25,25.0,4.008,25.0,5,7.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,345.45
2,AffinitySlotting,RoundRobinBatching,SShapeRouting,1638.75,127.41666666666667,327.75,25.483333333333334,367.25,271.75,25.0,4.152,25.0,44,8.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,106.7,1690.75
3,AffinitySlotting,RoundRobinBatching,SShapeRouting,1690.75,131.90555555555554,338.15,26.38111111111111,367.25,301.75,25.0,3.992,25.0,35,9.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,343.2,814.05
4,AffinitySlotting,RoundRobinBatching,SShapeRouting,1702.25,126.49444444444447,340.45,25.298888888888893,393.25,305.25,25.0,4.064,25.0,42,7.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,137.3,2323.2
1,AffinitySlotting,RoundRobinBatching,LargestGapRouting,2169.29592680732,146.87324281794045,433.85918536146403,29.37464856358809,504.82038207388706,345.89303026960874,25.0,4.008,25.0,32,8.25,20.21212121212121,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,5317.427877431082
2,AffinitySlotting,RoundRobinBatching,LargestGapRouting,2128.6570289754195,144.63682286612044,425.7314057950839,28.92736457322409,458.2460579198825,367.2188697676617,25.0,4.152,25.0,36,8.75,19.857142857142858,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,106.7,1904.2197445597913
3,AffinitySlotting,RoundRobinBatching,LargestGapRouting,2316.320444656741,155.14045432570535,463.2640889313482,31.028090865141067,547.6932134117313,416.25371004460663,25.0,3.992,25.0,43,7.75,19.967741935483872,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,343.2,3607.5361844582903
4,AffinitySlotting,RoundRobinBatching,LargestGapRouting,2370.160606166134,157.0035690259141,474.0321212332268,31.400713805182818,556.9557602187717,440.32038207388706,25.0,4.064,25.0,37,8.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,137.3,2299.982250342334
1,AffinitySlotting,RoundRobinBatching,HybridCombinedRouting,1581.75,121.81666666666665,316.35,24.36333333333333,325.75,297.75,25.0,4.008,25.0,35,8.25,20.454545454545453,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,120.675
2,AffinitySlotting,RoundRobinBatching,HybridCombinedRouting,1590.25,113.33888888888889,318.05,22.667777777777776,357.25,261.25,25.0,4.152,25.0,31,8.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,106.7,1633.2
3,AffinitySlotting,RoundRobinBatching,HybridCombinedRouting,1692.75,121.61666666666666,338.55,24.323333333333334,367.25,301.25,25.0,3.992,25.0,43,8.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,343.2,958.95
4,AffinitySlotting,RoundRobinBatching,HybridCombinedRouting,1585.25,110.56111111111112,317.05,22.112222222222222,353.25,275.25,25.0,4.064,25.0,26,9.0,20.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,137.3,844.075
1,AffinitySlotting,RandomBatching,SideGroupedRouting,1272.75,104.28333333333333,254.55,20.85666666666667,287.25,201.25,25.0,3.808,25.0,36,8.25,19.90909090909091,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,60.2,1388.95
2,AffinitySlotting,RandomBatching,SideGroupedRouting,1328.75,108.52777777777777,265.75,21.705555555555556,287.25,257.25,25.0,4.264,25.0,37,8.0,19.4375,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,528.8,147.75
3,AffinitySlotting,RandomBatching,SideGroupedRouting,1399.25,116.09444444444443,279.85,23.218888888888888,307.25,263.25,25.0,3.768,25.0,36,8.5,18.41176470588235,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,558.2,296.675
4,AffinitySlotting,RandomBatching,SideGroupedRouting,1566.25,129.47222222222223,313.25,25.894444444444446,349.25,265.25,25.0,4.208,25.0,34,9.5,18.789473684210527,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,215.7,1328.0
1,AffinitySlotting,RandomBatching,SShapeRouting,1528.75,116.63888888888887,305.75,23.327777777777776,327.25,271.75,25.0,3.848,25.0,31,8.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,200.7,772.25
2,AffinitySlotting,RandomBatching,SShapeRouting,1742.75,133.0611111111111,348.55,26.612222222222222,437.25,239.25,25.0,4.256,25.0,51,8.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,576.8,5364.95
3,AffinitySlotting,RandomBatching,SShapeRouting,1525.25,111.22777777777779,305.05,22.245555555555555,349.25,275.75,25.0,4.0,25.0,31,8.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,352,1004.075
4,AffinitySlotting,RandomBatching,SShapeRouting,1400.75,102.79444444444445,280.15,20.558888888888887,341.75,209.25,25.0,4.296,25.0,32,6.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,550.8,2938.55
1,AffinitySlotting,RandomBatching,LargestGapRouting,2214.5370434972187,146.21193429993818,442.90740869944375,29.242386859987636,526.9538303458423,379.6106797749979,25.0,3.848,25.0,22,8.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,232.2,3036.5832664234636
2,AffinitySlotting,RandomBatching,LargestGapRouting,2290.751752904802,144.23892784232893,458.1503505809604,28.84778556846579,544.234400668776,410.02378964104383,25.0,4.208,25.0,17,9.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,353.2,2715.762541114529
3,AffinitySlotting,RandomBatching,LargestGapRouting,2407.7654405177436,157.17256534483877,481.5530881035487,31.434513068967753,560.3070488644976,399.72796253273106,25.0,3.64,25.0,36,8.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,909,3290.2654386689333
4,AffinitySlotting,RandomBatching,LargestGapRouting,2313.613363165869,162.41363029257488,462.72267263317383,32.48272605851498,508.759391129272,421.8289679128407,25.0,4.008,25.0,45,8.75,19.34285714285714,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,463.7,1056.3665787081954
1,AffinitySlotting,RandomBatching,HybridCombinedRouting,1782.25,133.9388888888889,356.45,26.787777777777777,421.75,291.75,25.0,3.712,25.0,37,9.25,20.513513513513512,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,475.2,4106.45
2,AffinitySlotting,RandomBatching,HybridCombinedRouting,1552.25,115.1611111111111,310.45,23.03222222222222,357.75,285.75,25.0,3.88,25.0,41,8.0,20.5,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,521,912.45
3,AffinitySlotting,RandomBatching,HybridCombinedRouting,1520.75,113.12777777777778,304.15,22.625555555555554,347.75,283.25,25.0,3.864,25.0,29,8.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,342.8,894.05
4,AffinitySlotting,RandomBatching,HybridCombinedRouting,1760.75,127.79444444444444,352.15,25.558888888888887,377.25,301.75,25.0,3.96,25.0,44,9.5,20.57894736842105,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,333.5,1262.55
1,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1406.75,150.9277777777778,281.35,30.18555555555556,439.25,103.75,25.0,3.96,25.0,46,7.25,19.551724137931036,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1331,17417.55
2,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1585.75,152.90555555555557,317.15,30.581111111111113,469.25,95.75,25.0,4.328,25.0,38,8.0,19.6875,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2014.2,19656.675
3,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1528.75,155.30555555555554,305.75,31.06111111111111,463.25,115.75,25.0,4.064,25.0,30,8.25,17.545454545454547,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1504.8,15485.25
4,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1523.75,148.52777777777777,304.75,29.705555555555556,443.25,213.25,25.0,4.056,25.0,34,8.25,19.363636363636363,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2061.3,11339.375
1,PopularityABCSlotting,GreedyProximityBatching,SShapeRouting,1833.25,181.07222222222222,366.65,36.214444444444446,459.25,239.25,25.0,3.968,25.0,32,8.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1391.2,13370.675
2,PopularityABCSlotting,GreedyProximityBatching,SShapeRouting,1698.75,171.75,339.75,34.35,459.25,97.75,25.0,4.736,25.0,43,7.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4149.8,24278.25
3,PopularityABCSlotting,GreedyProximityBatching,SShapeRouting,1850.75,178.12777777777777,370.15,35.62555555555556,437.25,179.25,25.0,4.16,25.0,23,8.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2049,12514.55
4,PopularityABCSlotting,GreedyProximityBatching,SShapeRouting,1680.75,160.68333333333334,336.15,32.13666666666667,481.25,219.25,25.0,4.008,25.0,33,8.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2674.7,13683.55
1,PopularityABCSlotting,GreedyProximityBatching,LargestGapRouting,2482.5430658762243,199.16762368613834,496.5086131752449,39.83352473722766,656.1923669542837,213.30333881989094,25.0,3.984,25.0,29,8.0,18.75,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1624.3,33481.449016828636
2,PopularityABCSlotting,GreedyProximityBatching,LargestGapRouting,2293.3462322759365,181.29658293946522,458.6692464551873,36.259316587893046,650.5110700787214,123.75568108466538,25.0,4.616,25.0,37,8.0,19.875,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4140.8,39587.20455905686
3,PopularityABCSlotting,GreedyProximityBatching,LargestGapRouting,2533.0168626785535,197.95593028174565,506.6033725357107,39.59118605634913,665.6503903037235,99.61067977499789,25.0,3.776,25.0,37,8.0,19.8125,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2402.3,55101.91119249506
4,PopularityABCSlotting,GreedyProximityBatching,LargestGapRouting,2124.3291885608246,170.540648634685,424.86583771216493,34.108129726937,546.1753807642197,215.80901990455632,25.0,4.672,25.0,26,8.0,17.9375,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4225.2,19280.387804886057
1,PopularityABCSlotting,GreedyProximityBatching,HybridCombinedRouting,2056.75,177.70555555555558,411.35,35.541111111111114,501.25,127.75,25.0,4.112,25.0,32,8.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2393.2,25287.05
2,PopularityABCSlotting,GreedyProximityBatching,HybridCombinedRouting,1513.25,126.29444444444445,302.65,25.258888888888887,489.25,23.75,25.0,4.712,25.0,12,6.75,20.40740740740741,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4004.7,29083.175
3,PopularityABCSlotting,GreedyProximityBatching,HybridCombinedRouting,1399.25,120.09444444444443,279.85,24.01888888888889,529.25,71.75,25.0,3.312,25.0,29,7.0,20.428571428571427,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4555.2,51930.675
4,PopularityABCSlotting,GreedyProximityBatching,HybridCombinedRouting,1474.25,131.7611111111111,294.85,26.35222222222222,513.75,109.75,25.0,3.568,25.0,36,7.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3892.7,32187.05
1,PopularityABCSlotting,SeedSavingsBatching,SideGroupedRouting,1322.25,125.71666666666667,264.45,25.14333333333333,449.25,155.75,25.0,3.392,25.0,29,7.75,19.258064516129032,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3153.2,16690.95
2,PopularityABCSlotting,SeedSavingsBatching,SideGroupedRouting,1148.25,122.85,229.65,24.57,451.25,9.75,25.0,3.528,25.0,32,6.75,19.37037037037037,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,5461.2,46018.55
3,PopularityABCSlotting,SeedSavingsBatching,SideGroupedRouting,950.25,104.78333333333333,190.05,20.956666666666667,473.25,21.75,25.0,3.312,25.0,21,6.0,18.75,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4579.2,39469.95
4,PopularityABCSlotting,SeedSavingsBatching,SideGroupedRouting,1066.25,115.02777777777777,213.25,23.005555555555553,475.25,23.75,25.0,3.504,25.0,37,6.5,19.307692307692307,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,5309.3,41245.25
1,PopularityABCSlotting,SeedSavingsBatching,SShapeRouting,1386.25,123.1388888888889,277.25,24.62777777777778,481.25,97.75,25.0,3.4,25.0,39,7.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2373,29557.75
2,PopularityABCSlotting,SeedSavingsBatching,SShapeRouting,1360.75,117.23888888888887,272.15,23.447777777777773,481.25,113.25,25.0,3.576,25.0,25,7.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4361.8,26787.55
3,PopularityABCSlotting,SeedSavingsBatching,SShapeRouting,1308.25,129.40555555555557,261.65,25.881111111111114,481.25,97.75,25.0,3.328,25.0,30,7.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3066.2,33913.05
4,PopularityABCSlotting,SeedSavingsBatching,SShapeRouting,1075.75,97.2388888888889,215.15,19.44777777777778,459.25,23.75,25.0,3.576,25.0,14,6.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4832.3,36106.175
1,PopularityABCSlotting,SeedSavingsBatching,LargestGapRouting,1784.5463548547664,138.65658566343924,356.9092709709533,27.731317132687845,669.8737208937781,70.11067977499789,25.0,3.328,25.0,38,7.0,19.714285714285715,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3487.2,76211.29515939084
2,PopularityABCSlotting,SeedSavingsBatching,LargestGapRouting,1464.9702916962137,117.55489537102697,292.99405833924277,23.510979074205395,568.3987113542742,96.11067977499789,25.0,3.544,25.0,24,6.5,18.153846153846153,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3538.8,54606.96395895357
3,PopularityABCSlotting,SeedSavingsBatching,LargestGapRouting,1942.9273838001773,147.17616408444837,388.5854767600355,29.435232816889673,613.5913703991673,276.9406880048343,25.0,3.384,25.0,26,7.5,19.133333333333333,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4514.3,21025.41899378878
4,PopularityABCSlotting,SeedSavingsBatching,LargestGapRouting,2108.577157926783,166.5239368428174,421.7154315853566,33.304787368563474,792.1560713883889,147.30333881989094,25.0,3.512,25.0,30,8.0,19.9375,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,5696.7,76674.55085085088
1,PopularityABCSlotting,SeedSavingsBatching,HybridCombinedRouting,1064.25,90.65,212.85,18.13,483.25,23.75,25.0,3.424,25.0,26,5.5,20.181818181818183,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2310.8,38295.55
2,PopularityABCSlotting,SeedSavingsBatching,HybridCombinedRouting,911.25,75.25,182.25,15.05,433.25,49.75,25.0,3.64,25.0,16,5.5,20.09090909090909,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3237,22992.875
3,PopularityABCSlotting,SeedSavingsBatching,HybridCombinedRouting,1376.25,116.25,275.25,23.25,525.25,109.75,25.0,3.32,25.0,30,6.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2948,41092.25
4,PopularityABCSlotting,SeedSavingsBatching,HybridCombinedRouting,1324.25,126.7611111111111,264.85,25.35222222222222,515.25,71.75,25.0,3.52,25.0,35,6.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4662,50236.55
1,PopularityABCSlotting,RoundRobinBatching,SideGroupedRouting,1816.75,166.70555555555558,363.35,33.34111111111111,391.25,309.75,25.0,4.008,25.0,43,9.0,20.61111111111111,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,1108.55
2,PopularityABCSlotting,RoundRobinBatching,SideGroupedRouting,1844.75,172.32777777777775,368.95,34.465555555555554,403.75,339.25,25.0,4.152,25.0,36,9.25,19.7027027027027,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,106.7,741.45
3,PopularityABCSlotting,RoundRobinBatching,SideGroupedRouting,1910.75,180.12777777777777,382.15,36.025555555555556,433.25,325.25,25.0,3.992,25.0,31,9.5,18.526315789473685,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,343.2,2371.55
4,PopularityABCSlotting,RoundRobinBatching,SideGroupedRouting,1744.25,172.09444444444443,348.85,34.41888888888889,391.25,243.25,25.0,4.064,25.0,39,8.75,20.37142857142857,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,137.3,4078.8
1,PopularityABCSlotting,RoundRobinBatching,SShapeRouting,1818.75,170.41666666666666,363.75,34.083333333333336,415.25,297.75,25.0,4.008,25.0,31,9.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,2682.25
2,PopularityABCSlotting,RoundRobinBatching,SShapeRouting,1983.75,173.75000000000003,396.75,34.75000000000001,433.75,359.75,25.0,4.152,25.0,33,9.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,106.7,999.875
